CHECKSUM,COUNTER,Steer_Torque_Sensor,Steering_Angle,Steer_Torque_Output,wordcount,Steer_Warning,[PRED]DecisionTreeClassifier,[PRED]GaussianNB
45.0,4.0,11.0,0.6293,-170.0,103,0.0,0.0,0.0
46.0,5.0,12.0,0.6293,-180.0,106,0.0,0.0,0.0
47.0,6.0,13.0,0.6076,-180.0,127,0.0,0.0,0.0
51.0,7.0,12.0,0.6076,-200.0,103,0.0,0.0,0.0
52.0,8.0,13.0,0.6076,-210.0,88,0.0,0.0,0.0
53.0,9.0,14.0,0.5642,-200.0,106,0.0,0.0,0.0
53.0,10.0,15.0,0.5642,-200.0,106,0.0,0.0,0.0
56.0,11.0,15.0,0.5425,-210.0,115,0.0,0.0,0.0
57.0,12.0,15.0,0.5208,-200.0,115,0.0,0.0,0.0
60.0,13.0,13.0,0.5208,-200.0,88,0.0,0.0,0.0
60.0,14.0,13.0,0.5208,-190.0,97,0.0,0.0,0.0
63.0,15.0,13.0,0.4991,-200.0,115,0.0,0.0,0.0
48.0,0.0,13.0,0.4991,-200.0,115,0.0,0.0,0.0
50.0,1.0,14.0,0.4991,-220.0,103,0.0,0.0,0.0
53.0,2.0,14.0,0.4991,-240.0,97,0.0,0.0,0.0
52.0,3.0,16.0,0.4557,-220.0,97,0.0,0.0,0.0
52.0,4.0,18.0,0.434,-220.0,106,0.0,0.0,0.0
54.0,5.0,17.0,0.3906,-200.0,124,0.0,0.0,0.0
58.0,6.0,16.0,0.3689,-210.0,103,0.0,0.0,0.0
59.0,7.0,14.0,0.3689,-190.0,88,0.0,0.0,0.0
62.0,8.0,12.0,0.3689,-190.0,109,0.0,0.0,0.0
60.0,9.0,14.0,0.3689,-180.0,118,0.0,0.0,0.0
60.0,10.0,14.0,0.3689,-170.0,118,0.0,0.0,0.0
63.0,11.0,13.0,0.3689,-180.0,121,0.0,0.0,0.0
67.0,12.0,14.0,0.3472,-210.0,88,0.0,0.0,0.0
66.0,13.0,15.0,0.3472,-200.0,100,0.0,0.0,0.0
69.0,14.0,15.0,0.3255,-210.0,118,0.0,0.0,0.0
68.0,15.0,14.0,0.3255,-180.0,115,0.0,0.0,0.0
52.0,0.0,14.0,0.3255,-170.0,112,0.0,0.0,0.0
53.0,1.0,14.0,0.3255,-170.0,97,0.0,0.0,0.0
54.0,2.0,14.0,0.3255,-170.0,103,0.0,0.0,0.0
56.0,3.0,14.0,0.3255,-180.0,109,0.0,0.0,0.0
