CHECKSUM,COUNTER,Steer_Torque_Sensor,Steering_Angle,Steer_Torque_Output,wordcount,Steer_Warning,[PRED]DecisionTreeClassifier,[PRED]GaussianNB
82.0,6.0,6.0,-0.4991,130.0,55,0.0,0.0,0.0
95.0,7.0,2.0,-0.5208,60.0,58,0.0,0.0,0.0
91.0,8.0,0.0,-0.5208,60.0,76,0.0,0.0,0.0
96.0,9.0,1.0,-0.5208,80.0,103,0.0,0.0,0.0
98.0,10.0,2.0,-0.5208,60.0,88,0.0,0.0,0.0
96.0,11.0,3.0,-0.5208,80.0,67,0.0,0.0,0.0
98.0,12.0,2.0,-0.5208,80.0,58,0.0,0.0,0.0
99.0,13.0,1.0,-0.5208,90.0,79,0.0,0.0,0.0
98.0,14.0,3.0,-0.5208,90.0,100,0.0,0.0,0.0
99.0,15.0,2.0,-0.5208,100.0,106,0.0,0.0,0.0
79.0,0.0,3.0,-0.5208,140.0,58,0.0,0.0,0.0
82.0,1.0,2.0,-0.5208,130.0,61,0.0,0.0,0.0
80.0,2.0,2.0,-0.5208,160.0,79,0.0,0.0,0.0
79.0,3.0,2.0,-0.5208,180.0,109,0.0,0.0,0.0
81.0,4.0,1.0,-0.5208,180.0,103,0.0,0.0,0.0
73.0,5.0,0.0,-0.5208,210.0,61,0.0,0.0,0.0
71.0,6.0,0.0,-0.4991,230.0,64,0.0,0.0,0.0
82.0,7.0,1.0,-0.4991,190.0,79,0.0,0.0,0.0
83.0,8.0,2.0,-0.4991,180.0,112,0.0,0.0,0.0
86.0,9.0,1.0,-0.4991,170.0,91,0.0,0.0,0.0
85.0,10.0,2.0,-0.4991,180.0,61,0.0,0.0,0.0
84.0,11.0,1.0,-0.4991,210.0,61,0.0,0.0,0.0
85.0,12.0,1.0,-0.4991,210.0,70,0.0,0.0,0.0
